Source,Target,Weight
eid-766,eid-76,10
eid-768,eid-76,10
eid-771,eid-76,10
eid-772,eid-76,10
eid-778,eid-76,10
eid-780,eid-76,10
eid-782,eid-76,10
eid-783,eid-76,10
eid-784,eid-76,10
eid-792,eid-76,10
eid-793,eid-76,10
eid-800,eid-76,10
eid-802,eid-76,10
eid-804,eid-76,10
eid-805,eid-76,10
eid-806,eid-76,10
eid-813,eid-76,10
eid-815,eid-76,10
eid-816,eid-76,10
eid-817,eid-76,10
eid-818,eid-76,10
eid-820,eid-76,10
eid-824,eid-76,10
eid-825,eid-76,10
eid-828,eid-76,10
eid-833,eid-76,10
eid-836,eid-76,10
eid-842,eid-76,10
eid-851,eid-76,10
eid-853,eid-76,10
eid-859,eid-76,10
eid-871,eid-76,10
eid-873,eid-76,10
eid-875,eid-76,10
eid-878,eid-76,10
eid-879,eid-76,10
eid-882,eid-76,10
eid-884,eid-76,10
eid-889,eid-76,10
eid-892,eid-76,10
eid-899,eid-76,10
eid-906,eid-76,10
eid-910,eid-76,10
eid-919,eid-76,10
eid-925,eid-76,10
eid-933,eid-76,10
eid-934,eid-76,10
eid-937,eid-76,10
eid-943,eid-76,10
eid-948,eid-76,10
eid-949,eid-76,10
eid-1042,eid-76,10
eid-1049,eid-76,10
eid-1053,eid-76,10
eid-1055,eid-76,10
eid-1070,eid-76,10
eid-1076,eid-76,10
eid-1078,eid-76,10
eid-1081,eid-76,10
eid-1092,eid-76,10
eid-1097,eid-76,10
eid-1099,eid-76,10
eid-1105,eid-76,10
eid-1133,eid-76,10
eid-1135,eid-76,10
eid-1136,eid-76,10
eid-1139,eid-76,10
eid-1159,eid-76,10
eid-1162,eid-76,10
eid-1169,eid-76,10
eid-1183,eid-76,10
eid-1185,eid-76,10
eid-1193,eid-76,10
eid-1196,eid-76,10
eid-1202,eid-76,10
eid-1208,eid-76,10
eid-1214,eid-76,10
eid-1252,eid-76,10
eid-1297,eid-76,10
eid-1298,eid-76,10
eid-1299,eid-76,10
eid-1302,eid-76,10
eid-1306,eid-76,10
eid-1318,eid-76,10
eid-1325,eid-76,10
eid-1333,eid-76,10
eid-1334,eid-76,10
eid-1335,eid-76,10
eid-1339,eid-76,10
eid-1340,eid-76,10
eid-1354,eid-76,10
eid-1355,eid-76,10
eid-1357,eid-76,10
eid-1358,eid-76,10
eid-1359,eid-76,10
eid-1360,eid-76,10
eid-1361,eid-76,10
eid-1362,eid-76,10
eid-1363,eid-76,10
eid-1364,eid-76,10
eid-1365,eid-76,10
eid-1366,eid-76,10
eid-1367,eid-76,10
eid-1368,eid-76,10
eid-1369,eid-76,10
eid-1370,eid-76,10
eid-1371,eid-76,10
eid-1372,eid-76,10
eid-1373,eid-76,10
eid-1374,eid-76,10
eid-1375,eid-76,10
eid-1376,eid-76,10
eid-1377,eid-76,10
eid-1378,eid-76,10
eid-1379,eid-76,10
eid-1380,eid-76,10
eid-1381,eid-76,10
eid-1382,eid-76,10
eid-1383,eid-76,10
eid-1384,eid-76,10
eid-1385,eid-76,10
eid-1386,eid-76,10
eid-1387,eid-76,10
eid-1388,eid-76,10
eid-1389,eid-76,10
eid-1390,eid-76,10
eid-1391,eid-76,10
eid-1392,eid-76,10
eid-1393,eid-76,10
eid-1394,eid-76,10
eid-1395,eid-76,10
eid-1396,eid-76,10
eid-1397,eid-76,10
eid-1398,eid-76,10
eid-1399,eid-76,10
eid-1400,eid-76,10
eid-1401,eid-76,10
eid-1402,eid-76,10
eid-1403,eid-76,10
eid-1404,eid-76,10
eid-1405,eid-76,10
eid-1406,eid-76,10
eid-1407,eid-76,10
eid-1408,eid-76,10
eid-1409,eid-76,10
eid-1410,eid-76,10
eid-1411,eid-76,10
eid-1412,eid-76,10
eid-1413,eid-76,10
eid-1414,eid-76,10
eid-1415,eid-76,10
eid-1416,eid-76,10
eid-1417,eid-76,10
eid-1418,eid-76,10
eid-1419,eid-76,10
eid-1420,eid-76,10
eid-1421,eid-76,10
eid-1422,eid-76,10
eid-1423,eid-76,10
eid-1424,eid-76,10
eid-1425,eid-76,10
eid-1426,eid-76,10
eid-1427,eid-76,10
eid-1428,eid-76,10
eid-1429,eid-76,10
eid-1430,eid-76,10
eid-1431,eid-76,10
eid-1432,eid-76,10
eid-1433,eid-76,10
eid-1434,eid-76,10
eid-1435,eid-76,10
eid-1436,eid-76,10
eid-1437,eid-76,10
eid-1438,eid-76,10
eid-1439,eid-76,10
eid-1440,eid-76,10
eid-1441,eid-76,10
eid-1442,eid-76,10
eid-1443,eid-76,10
eid-1444,eid-76,10
eid-1445,eid-76,10
eid-1446,eid-76,10
eid-1447,eid-76,10
eid-1448,eid-76,10
eid-1449,eid-76,10
eid-1450,eid-76,10
eid-1451,eid-76,10
eid-1452,eid-76,10
eid-1453,eid-76,10
eid-1454,eid-76,10
eid-1455,eid-76,10
eid-1456,eid-76,10
eid-1457,eid-76,10
eid-1458,eid-76,10
eid-1459,eid-76,10
eid-1460,eid-76,10
eid-1461,eid-76,10
eid-1462,eid-76,10
eid-1463,eid-76,10
eid-1464,eid-76,10
eid-1465,eid-76,10
eid-1466,eid-76,10
eid-1467,eid-76,10
eid-1468,eid-76,10
eid-1469,eid-76,10
eid-1470,eid-76,10
eid-1471,eid-76,10
eid-1472,eid-76,10
eid-1473,eid-76,10
eid-1474,eid-76,10
eid-1475,eid-76,10
eid-1476,eid-76,10
eid-1477,eid-76,10
eid-1478,eid-76,10
eid-1479,eid-76,10
eid-1480,eid-76,10
eid-1481,eid-76,10
eid-1482,eid-76,10
eid-1483,eid-76,10
eid-1484,eid-76,10
eid-1485,eid-76,10
eid-1486,eid-76,10
eid-1487,eid-76,10
eid-1488,eid-76,10
eid-1489,eid-76,10
eid-1490,eid-76,10
eid-1491,eid-76,10
eid-1492,eid-76,10
eid-1493,eid-76,10
eid-1494,eid-76,10
eid-1495,eid-76,10
eid-1496,eid-76,10
eid-1497,eid-76,10
eid-1498,eid-76,10
eid-1499,eid-76,10
eid-1500,eid-76,10
eid-1501,eid-76,10
eid-1502,eid-76,10
eid-1503,eid-76,10
eid-1504,eid-76,10
eid-1505,eid-76,10
eid-1506,eid-76,10
eid-1507,eid-76,10
eid-1508,eid-76,10
eid-1509,eid-76,10
eid-1510,eid-76,10
eid-1511,eid-76,10
eid-1512,eid-76,10
eid-1513,eid-76,10
eid-1514,eid-76,10
eid-1515,eid-76,10
eid-1516,eid-76,10
eid-1517,eid-76,10
eid-1518,eid-76,10
eid-1519,eid-76,10
eid-1520,eid-76,10
eid-1521,eid-76,10
eid-1522,eid-76,10
eid-1523,eid-76,10
eid-1524,eid-76,10
eid-1525,eid-76,10
eid-1526,eid-76,10
eid-1527,eid-76,10
eid-1528,eid-76,10
eid-1529,eid-76,10
eid-1530,eid-76,10
eid-1531,eid-76,10
eid-1532,eid-76,10
eid-1533,eid-76,10
eid-1534,eid-76,10
eid-1535,eid-76,10
eid-1536,eid-76,10
eid-1537,eid-76,10
eid-1538,eid-76,10
eid-1539,eid-76,10
eid-1540,eid-76,10
eid-1541,eid-76,10
eid-1542,eid-76,10
eid-1543,eid-76,10
eid-1544,eid-76,10
eid-1545,eid-76,10
eid-1546,eid-76,10
eid-1547,eid-76,10
eid-1548,eid-76,10
eid-1549,eid-76,10
eid-1550,eid-76,10
eid-1551,eid-76,10
eid-1552,eid-76,10
eid-1553,eid-76,10
eid-1554,eid-76,10
eid-1555,eid-76,10
eid-1556,eid-76,10
eid-1557,eid-76,10
eid-1558,eid-76,10
eid-1559,eid-76,10
eid-1560,eid-76,10
eid-1561,eid-76,10
eid-1562,eid-76,10
eid-1563,eid-76,10
eid-1564,eid-76,10
eid-1565,eid-76,10
eid-1566,eid-76,10
eid-1567,eid-76,10
eid-1568,eid-76,10
eid-1569,eid-76,10
eid-1570,eid-76,10
eid-1571,eid-76,10
eid-1572,eid-76,10
eid-1573,eid-76,10
eid-1574,eid-76,10
eid-1575,eid-76,10
eid-1576,eid-76,10
eid-1577,eid-76,10
eid-1578,eid-76,10
eid-1579,eid-76,10
eid-1580,eid-76,10
eid-1581,eid-76,10
eid-1582,eid-76,10
eid-1583,eid-76,10
eid-1584,eid-76,10
eid-1585,eid-76,10
eid-1586,eid-76,10
eid-1587,eid-76,10
eid-1588,eid-76,10
eid-1589,eid-76,10
eid-1590,eid-76,10
eid-1591,eid-76,10
eid-1592,eid-76,10
eid-1593,eid-76,10
eid-1594,eid-76,10
eid-1595,eid-76,10
eid-1596,eid-76,10
eid-1597,eid-76,10
eid-1598,eid-76,10
eid-1599,eid-76,10
eid-1600,eid-76,10
eid-1601,eid-76,10
eid-1602,eid-76,10
eid-1603,eid-76,10
eid-1604,eid-76,10
eid-1605,eid-76,10
eid-1606,eid-76,10
eid-1607,eid-76,10
eid-1608,eid-76,10
eid-1609,eid-76,10
eid-1610,eid-76,10
eid-1611,eid-76,10
eid-1612,eid-76,10
eid-1613,eid-76,10
eid-1614,eid-76,10
eid-1615,eid-76,10
eid-1616,eid-76,10
eid-1617,eid-76,10
eid-1618,eid-76,10
eid-1619,eid-76,10
eid-1620,eid-76,10
eid-1621,eid-76,10
eid-1622,eid-76,10
eid-1623,eid-76,10
eid-1624,eid-76,10
eid-1625,eid-76,10
eid-1626,eid-76,10
eid-1627,eid-76,10
eid-1628,eid-76,10
eid-1629,eid-76,10
eid-1630,eid-76,10
eid-1631,eid-76,10
eid-1632,eid-76,10
eid-1633,eid-76,10
eid-1634,eid-76,10
eid-1635,eid-76,10
eid-1636,eid-76,10
eid-1637,eid-76,10
eid-1638,eid-76,10
eid-1639,eid-76,10
eid-1640,eid-76,10
eid-1641,eid-76,10
eid-1642,eid-76,10
eid-1643,eid-76,10
eid-1644,eid-76,10
eid-1645,eid-76,10
eid-1646,eid-76,10
eid-1647,eid-76,10
eid-1648,eid-76,10
eid-1649,eid-76,10
eid-1650,eid-76,10
eid-1651,eid-76,10
eid-1652,eid-76,10
eid-1653,eid-76,10
eid-1654,eid-76,10
eid-1655,eid-76,10
eid-1656,eid-76,10
eid-1657,eid-76,10
eid-1658,eid-76,10
eid-1659,eid-76,10
eid-1660,eid-76,10
eid-1661,eid-76,10
eid-1662,eid-76,10
eid-1663,eid-76,10
eid-1664,eid-76,10
eid-1665,eid-76,10
eid-1666,eid-76,10
eid-1667,eid-76,10
eid-1668,eid-76,10
eid-1669,eid-76,10
eid-1670,eid-76,10
eid-1671,eid-76,10
eid-1672,eid-76,10
eid-1673,eid-76,10
eid-1674,eid-76,10
eid-1675,eid-76,10
eid-1676,eid-76,10
eid-1677,eid-76,10
eid-1678,eid-76,10
eid-1679,eid-76,10
eid-1680,eid-76,10
eid-1681,eid-76,10
eid-1682,eid-76,10
eid-1683,eid-76,10
eid-1684,eid-76,10
eid-1685,eid-76,10
eid-1686,eid-76,10
eid-1687,eid-76,10
eid-1688,eid-76,10
eid-1689,eid-76,10
eid-1690,eid-76,10
eid-1691,eid-76,10
eid-1692,eid-76,10
eid-1693,eid-76,10
eid-1694,eid-76,10
eid-1695,eid-76,10
eid-1696,eid-76,10
eid-1697,eid-76,10
eid-1698,eid-76,10
eid-1699,eid-76,10
eid-1700,eid-76,10
eid-1701,eid-76,10
eid-1702,eid-76,10
eid-1703,eid-76,10
eid-1704,eid-76,10
eid-1705,eid-76,10
eid-1706,eid-76,10
eid-1707,eid-76,10
eid-1708,eid-76,10
eid-1709,eid-76,10
eid-1710,eid-76,10
eid-1711,eid-76,10
eid-1712,eid-76,10
eid-1713,eid-76,10
eid-1714,eid-76,10
eid-1715,eid-76,10
eid-1716,eid-76,10
eid-1717,eid-76,10
eid-1718,eid-76,10
eid-1719,eid-76,10
eid-1720,eid-76,10
eid-1721,eid-76,10
eid-1722,eid-76,10
eid-1723,eid-76,10
eid-1724,eid-76,10
eid-1725,eid-76,10
eid-1726,eid-76,10
eid-1727,eid-76,10
eid-1728,eid-76,10
eid-1729,eid-76,10
eid-1730,eid-76,10
eid-1731,eid-76,10
eid-1732,eid-76,10
eid-1733,eid-76,10
eid-1734,eid-76,10
eid-1735,eid-76,10
eid-1736,eid-76,10
eid-1737,eid-76,10
eid-1738,eid-76,10
eid-1739,eid-76,10
eid-1740,eid-76,10
eid-1741,eid-76,10
eid-1742,eid-76,10
eid-1743,eid-76,10
eid-1744,eid-76,10
eid-1745,eid-76,10
eid-1746,eid-76,10
eid-1747,eid-76,10
eid-1748,eid-76,10
eid-1749,eid-76,10
eid-1750,eid-76,10
eid-1751,eid-76,10
eid-1752,eid-76,10
eid-1753,eid-76,10
eid-1754,eid-76,10
eid-1755,eid-76,10
eid-1756,eid-76,10
eid-1757,eid-76,10
eid-1758,eid-76,10
eid-1759,eid-76,10
eid-1760,eid-76,10
eid-1761,eid-76,10
eid-1762,eid-76,10
eid-1763,eid-76,10
eid-1764,eid-76,10
eid-1765,eid-76,10
eid-1766,eid-76,10
eid-1767,eid-76,10
eid-1768,eid-76,10
eid-1769,eid-76,10
eid-1770,eid-76,10
eid-1771,eid-76,10
eid-1772,eid-76,10
eid-1773,eid-76,10
eid-1774,eid-76,10
eid-1775,eid-76,10
eid-1776,eid-76,10
eid-1777,eid-76,10
eid-1778,eid-76,10
eid-1779,eid-76,10
eid-1780,eid-76,10
eid-54,eid-77,10
eid-72,eid-77,10
eid-95,eid-77,10
eid-1528,eid-77,10
eid-13,eid-78,10
eid-21,eid-78,10
eid-53,eid-78,10
eid-54,eid-78,10
eid-56,eid-78,10
eid-73,eid-78,10
eid-75,eid-78,10
eid-76,eid-78,10
eid-79,eid-78,10
eid-82,eid-78,10
eid-83,eid-78,10
eid-86,eid-78,10
eid-87,eid-78,10
eid-90,eid-78,10
eid-92,eid-78,10
eid-93,eid-78,10
eid-101,eid-78,10
eid-102,eid-78,10
eid-106,eid-78,10
eid-107,eid-78,10
eid-111,eid-78,10
eid-114,eid-78,10
eid-115,eid-78,10
eid-121,eid-78,10
eid-122,eid-78,10
eid-125,eid-78,10
eid-127,eid-78,10
eid-131,eid-78,10
eid-134,eid-78,10
eid-136,eid-78,10
eid-138,eid-78,10
eid-140,eid-78,10
eid-143,eid-78,10
eid-146,eid-78,10
eid-155,eid-78,10
eid-156,eid-78,10
eid-164,eid-78,10
eid-165,eid-78,10
eid-166,eid-78,10
eid-168,eid-78,10
eid-171,eid-78,10
eid-172,eid-78,10
eid-173,eid-78,10
eid-174,eid-78,10
eid-175,eid-78,10
eid-176,eid-78,10
eid-177,eid-78,10
eid-178,eid-78,10
eid-179,eid-78,10
eid-180,eid-78,10
eid-181,eid-78,10
eid-182,eid-78,10
eid-183,eid-78,10
eid-184,eid-78,10
eid-185,eid-78,10
eid-186,eid-78,10
eid-187,eid-78,10
eid-188,eid-78,10
eid-189,eid-78,10
eid-190,eid-78,10
eid-191,eid-78,10
eid-192,eid-78,10
eid-193,eid-78,10
eid-194,eid-78,10
eid-195,eid-78,10
eid-196,eid-78,10
eid-197,eid-78,10
eid-198,eid-78,10
eid-199,eid-78,10
eid-200,eid-78,10
eid-201,eid-78,10
eid-202,eid-78,10
eid-203,eid-78,10
eid-204,eid-78,10
eid-205,eid-78,10
eid-206,eid-78,10
eid-207,eid-78,10
eid-208,eid-78,10
eid-209,eid-78,10
eid-210,eid-78,10
eid-211,eid-78,10
eid-212,eid-78,10
eid-213,eid-78,10
eid-214,eid-78,10
eid-215,eid-78,10
eid-216,eid-78,10
eid-217,eid-78,10
eid-218,eid-78,10
eid-219,eid-78,10
eid-220,eid-78,10
eid-221,eid-78,10
eid-222,eid-78,10
eid-223,eid-78,10
eid-224,eid-78,10
eid-225,eid-78,10
eid-226,eid-78,10
eid-227,eid-78,10
eid-228,eid-78,10
eid-229,eid-78,10
eid-230,eid-78,10
eid-231,eid-78,10
eid-232,eid-78,10
eid-233,eid-78,10
eid-234,eid-78,10
eid-235,eid-78,10
eid-236,eid-78,10
eid-237,eid-78,10
eid-238,eid-78,10
eid-239,eid-78,10
eid-240,eid-78,10
eid-241,eid-78,10
eid-242,eid-78,10
eid-243,eid-78,10
eid-244,eid-78,10
eid-245,eid-78,10
eid-246,eid-78,10
eid-247,eid-78,10
eid-248,eid-78,10
eid-249,eid-78,10
eid-250,eid-78,10
eid-251,eid-78,10
eid-252,eid-78,10
eid-253,eid-78,10
eid-254,eid-78,10
eid-255,eid-78,10
eid-256,eid-78,10
eid-257,eid-78,10
eid-258,eid-78,10
eid-259,eid-78,10
eid-260,eid-78,10
eid-261,eid-78,10
eid-262,eid-78,10
eid-263,eid-78,10
eid-264,eid-78,10
eid-265,eid-78,10
eid-266,eid-78,10
eid-267,eid-78,10
eid-268,eid-78,10
eid-269,eid-78,10
eid-270,eid-78,10
eid-271,eid-78,10
eid-272,eid-78,10
eid-273,eid-78,10
eid-274,eid-78,10
eid-275,eid-78,10
eid-276,eid-78,10
eid-277,eid-78,10
eid-278,eid-78,10
eid-279,eid-78,10
eid-280,eid-78,10
eid-281,eid-78,10
eid-282,eid-78,10
eid-283,eid-78,10
eid-284,eid-78,10
eid-285,eid-78,10
eid-286,eid-78,10
eid-287,eid-78,10
eid-288,eid-78,10
eid-289,eid-78,10
eid-290,eid-78,10
eid-291,eid-78,10
eid-292,eid-78,10
eid-293,eid-78,10
eid-294,eid-78,10
eid-295,eid-78,10
eid-296,eid-78,10
eid-297,eid-78,10
eid-298,eid-78,10
eid-299,eid-78,10
eid-300,eid-78,10
eid-301,eid-78,10
eid-302,eid-78,10
eid-303,eid-78,10
eid-304,eid-78,10
eid-305,eid-78,10
eid-306,eid-78,10
eid-307,eid-78,10
eid-308,eid-78,10
eid-309,eid-78,10
eid-310,eid-78,10
eid-311,eid-78,10
eid-312,eid-78,10
eid-313,eid-78,10
eid-314,eid-78,10
eid-315,eid-78,10
eid-316,eid-78,10
eid-317,eid-78,10
eid-318,eid-78,10
eid-319,eid-78,10
eid-320,eid-78,10
eid-321,eid-78,10
eid-322,eid-78,10
eid-323,eid-78,10
eid-324,eid-78,10
eid-325,eid-78,10
eid-326,eid-78,10
eid-327,eid-78,10
eid-328,eid-78,10
eid-329,eid-78,10
eid-330,eid-78,10
eid-331,eid-78,10
eid-332,eid-78,10
eid-333,eid-78,10
eid-334,eid-78,10
eid-335,eid-78,10
eid-336,eid-78,10
eid-337,eid-78,10
eid-338,eid-78,10
eid-339,eid-78,10
eid-340,eid-78,10
eid-341,eid-78,10
eid-342,eid-78,10
eid-343,eid-78,10
eid-344,eid-78,10
eid-345,eid-78,10
eid-346,eid-78,10
eid-347,eid-78,10
eid-348,eid-78,10
eid-349,eid-78,10
eid-350,eid-78,10
eid-351,eid-78,10
eid-352,eid-78,10
eid-353,eid-78,10
eid-354,eid-78,10
eid-355,eid-78,10
eid-356,eid-78,10
eid-357,eid-78,10
eid-358,eid-78,10
eid-359,eid-78,10
eid-360,eid-78,10
eid-361,eid-78,10
eid-362,eid-78,10
eid-363,eid-78,10
eid-364,eid-78,10
eid-365,eid-78,10
eid-366,eid-78,10
eid-367,eid-78,10
eid-368,eid-78,10
eid-369,eid-78,10
eid-370,eid-78,10
eid-371,eid-78,10
eid-372,eid-78,10
eid-373,eid-78,10
eid-374,eid-78,10
eid-375,eid-78,10
eid-376,eid-78,10
eid-377,eid-78,10
eid-378,eid-78,10
eid-379,eid-78,10
eid-380,eid-78,10
eid-381,eid-78,10
eid-382,eid-78,10
eid-383,eid-78,10
eid-384,eid-78,10
eid-385,eid-78,10
eid-386,eid-78,10
eid-387,eid-78,10
eid-388,eid-78,10
eid-389,eid-78,10
eid-390,eid-78,10
eid-391,eid-78,10
eid-392,eid-78,10
eid-393,eid-78,10
eid-394,eid-78,10
eid-395,eid-78,10
eid-396,eid-78,10
eid-397,eid-78,10
eid-398,eid-78,10
eid-399,eid-78,10
eid-400,eid-78,10
eid-401,eid-78,10
eid-402,eid-78,10
eid-403,eid-78,10
eid-404,eid-78,10
eid-405,eid-78,10
eid-406,eid-78,10
eid-407,eid-78,10
eid-408,eid-78,10
eid-409,eid-78,10
eid-410,eid-78,10
eid-411,eid-78,10
eid-412,eid-78,10
eid-413,eid-78,10
eid-414,eid-78,10
eid-415,eid-78,10
eid-416,eid-78,10
eid-417,eid-78,10
eid-418,eid-78,10
eid-419,eid-78,10
eid-420,eid-78,10
eid-421,eid-78,10
eid-422,eid-78,10
eid-423,eid-78,10
eid-424,eid-78,10
eid-425,eid-78,10
eid-426,eid-78,10
eid-427,eid-78,10
eid-428,eid-78,10
eid-429,eid-78,10
eid-430,eid-78,10
eid-431,eid-78,10
eid-432,eid-78,10
eid-433,eid-78,10
eid-434,eid-78,10
eid-435,eid-78,10
eid-436,eid-78,10
eid-437,eid-78,10
eid-438,eid-78,10
eid-439,eid-78,10
eid-440,eid-78,10
eid-441,eid-78,10
eid-442,eid-78,10
eid-443,eid-78,10
eid-444,eid-78,10
eid-445,eid-78,10
eid-446,eid-78,10
eid-447,eid-78,10
eid-448,eid-78,10
eid-449,eid-78,10
eid-450,eid-78,10
eid-451,eid-78,10
eid-452,eid-78,10
eid-453,eid-78,10
eid-454,eid-78,10
eid-455,eid-78,10
eid-456,eid-78,10
eid-457,eid-78,10
eid-458,eid-78,10
eid-459,eid-78,10
eid-460,eid-78,10
eid-461,eid-78,10
eid-462,eid-78,10
eid-463,eid-78,10
eid-464,eid-78,10
eid-465,eid-78,10
eid-466,eid-78,10
eid-467,eid-78,10
eid-468,eid-78,10
eid-469,eid-78,10
eid-53,eid-79,10
eid-54,eid-79,10
eid-56,eid-79,10
eid-78,eid-79,10
eid-83,eid-79,10
eid-88,eid-79,10
eid-97,eid-79,10
eid-101,eid-79,10
eid-102,eid-79,10
eid-106,eid-79,10
eid-108,eid-79,10
eid-114,eid-79,10
eid-121,eid-79,10
eid-138,eid-79,10
eid-140,eid-79,10
eid-164,eid-79,10
eid-165,eid-79,10
eid-168,eid-79,10
eid-180,eid-79,10
eid-200,eid-79,10
eid-207,eid-79,10
eid-239,eid-79,10
eid-240,eid-79,10
eid-241,eid-79,10
eid-243,eid-79,10
eid-245,eid-79,10
eid-255,eid-79,10
eid-263,eid-79,10
eid-264,eid-79,10
eid-265,eid-79,10
eid-277,eid-79,10
eid-289,eid-79,10
eid-292,eid-79,10
eid-317,eid-79,10
eid-340,eid-79,10
eid-360,eid-79,10
eid-377,eid-79,10
eid-378,eid-79,10
eid-384,eid-79,10
eid-391,eid-79,10
eid-393,eid-79,10
eid-398,eid-79,10
eid-425,eid-79,10
eid-436,eid-79,10
eid-439,eid-79,10
eid-685,eid-79,10
eid-878,eid-79,10
eid-886,eid-79,10
eid-902,eid-79,10
eid-918,eid-79,10
eid-940,eid-79,10
eid-1071,eid-79,10
eid-1074,eid-79,10
eid-1158,eid-79,10
eid-1195,eid-79,10
eid-1802,eid-79,10
eid-1891,eid-79,10
eid-1893,eid-79,10
eid-1906,eid-79,10
eid-1907,eid-79,10
eid-1916,eid-79,10
eid-1926,eid-79,10
eid-1951,eid-79,10
eid-2004,eid-79,10
eid-2013,eid-79,10
eid-2070,eid-79,10
eid-2106,eid-79,10
eid-2323,eid-79,10
eid-2328,eid-79,10
eid-2419,eid-79,10
eid-2750,eid-79,10
eid-2799,eid-79,10
eid-2994,eid-79,10
eid-3216,eid-79,10
eid-3669,eid-79,10
eid-3743,eid-79,10
eid-4108,eid-79,10
eid-4182,eid-79,10
eid-4402,eid-79,10
eid-4403,eid-79,10
eid-4404,eid-79,10
eid-4405,eid-79,10
eid-4406,eid-79,10
eid-4407,eid-79,10
eid-4408,eid-79,10
eid-4409,eid-79,10
eid-4410,eid-79,10
eid-4411,eid-79,10
eid-4412,eid-79,10
eid-4413,eid-79,10
eid-4414,eid-79,10
eid-4415,eid-79,10
eid-4416,eid-79,10
eid-4417,eid-79,10
eid-4418,eid-79,10
eid-4419,eid-79,10
eid-4420,eid-79,10
eid-4421,eid-79,10
eid-4422,eid-79,10
eid-4423,eid-79,10
eid-4424,eid-79,10
eid-4425,eid-79,10
eid-4426,eid-79,10
eid-4427,eid-79,10
eid-4428,eid-79,10
eid-4429,eid-79,10
eid-4430,eid-79,10
eid-4431,eid-79,10
eid-4432,eid-79,10
eid-4433,eid-79,10
eid-4434,eid-79,10
eid-4435,eid-79,10
eid-4436,eid-79,10
eid-4437,eid-79,10
eid-4438,eid-79,10
eid-4439,eid-79,10
eid-4440,eid-79,10
eid-4441,eid-79,10
eid-4442,eid-79,10
eid-46,eid-80,10
eid-53,eid-80,10
eid-54,eid-80,10
eid-56,eid-80,10
eid-73,eid-80,10
eid-75,eid-80,10
eid-76,eid-80,10
eid-83,eid-80,10
eid-84,eid-80,10
eid-85,eid-80,10
eid-86,eid-80,10
eid-87,eid-80,10
eid-88,eid-80,10
eid-89,eid-80,10
eid-91,eid-80,10
eid-101,eid-80,10
eid-106,eid-80,10
eid-107,eid-80,10
eid-114,eid-80,10
eid-119,eid-80,10
eid-120,eid-80,10
eid-121,eid-80,10
eid-132,eid-80,10
eid-134,eid-80,10
eid-143,eid-80,10
eid-145,eid-80,10
eid-151,eid-80,10
eid-153,eid-80,10
eid-154,eid-80,10
eid-166,eid-80,10
eid-169,eid-80,10
eid-200,eid-80,10
eid-215,eid-80,10
eid-244,eid-80,10
eid-269,eid-80,10
eid-280,eid-80,10
eid-316,eid-80,10
eid-331,eid-80,10
eid-355,eid-80,10
eid-357,eid-80,10
eid-378,eid-80,10
eid-388,eid-80,10
eid-461,eid-80,10
eid-462,eid-80,10
eid-466,eid-80,10
eid-528,eid-80,10
eid-604,eid-80,10
eid-626,eid-80,10
eid-659,eid-80,10
eid-661,eid-80,10
eid-662,eid-80,10
eid-663,eid-80,10
eid-686,eid-80,10
eid-727,eid-80,10
eid-764,eid-80,10
eid-802,eid-80,10
eid-824,eid-80,10
eid-863,eid-80,10
eid-870,eid-80,10
eid-884,eid-80,10
eid-889,eid-80,10
eid-890,eid-80,10
eid-901,eid-80,10
eid-925,eid-80,10
eid-945,eid-80,10
eid-946,eid-80,10
eid-1043,eid-80,10
eid-1052,eid-80,10
eid-1055,eid-80,10
eid-1093,eid-80,10
eid-1215,eid-80,10
eid-1228,eid-80,10
eid-1389,eid-80,10
eid-1391,eid-80,10
eid-1413,eid-80,10
eid-1420,eid-80,10
eid-1424,eid-80,10
eid-1445,eid-80,10
eid-1486,eid-80,10
eid-1507,eid-80,10
eid-1517,eid-80,10
eid-1543,eid-80,10
eid-1552,eid-80,10
eid-1554,eid-80,10
eid-1565,eid-80,10
eid-1574,eid-80,10
eid-1588,eid-80,10
eid-1593,eid-80,10
eid-1616,eid-80,10
eid-1626,eid-80,10
eid-1650,eid-80,10
eid-1652,eid-80,10
eid-1656,eid-80,10
eid-1669,eid-80,10
eid-1675,eid-80,10
eid-1679,eid-80,10
eid-1695,eid-80,10
eid-1765,eid-80,10
eid-1768,eid-80,10
eid-1991,eid-80,10
eid-2010,eid-80,10
eid-2039,eid-80,10
eid-2045,eid-80,10
eid-2122,eid-80,10
eid-2148,eid-80,10
eid-2184,eid-80,10
eid-2189,eid-80,10
eid-2190,eid-80,10
eid-2211,eid-80,10
eid-2350,eid-80,10
eid-2715,eid-80,10
eid-2728,eid-80,10
eid-2729,eid-80,10
eid-2856,eid-80,10
eid-2916,eid-80,10
eid-3001,eid-80,10
eid-3019,eid-80,10
eid-3215,eid-80,10
eid-3762,eid-80,10
eid-4530,eid-80,10
eid-4572,eid-80,10
eid-4582,eid-80,10
eid-4585,eid-80,10
eid-4586,eid-80,10
eid-4587,eid-80,10
eid-4603,eid-80,10
eid-4619,eid-80,10
eid-5077,eid-80,10
eid-5148,eid-80,10
eid-5332,eid-80,10
eid-5742,eid-80,10
eid-5830,eid-80,10
eid-5948,eid-80,10
eid-6305,eid-80,10
eid-6543,eid-80,10
eid-6589,eid-80,10
eid-6626,eid-80,10
